id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,city_zone
20932436,Large Private Room Sathorn Short Long Stays,142735105,Pawarit,Sathon,13.71988,100.53983,Private room,800.0,2,18,0.34,12,361,2,Inner Zone
20932648,Spacious Private Room Sathorn Great LongStays,142735105,Pawarit,Sathon,13.71988,100.53981,Private room,800.0,2,20,0.34,12,350,0,Inner Zone
20937360,Cozy Clean Studio room Apartment Soi Chinnakhet1,150531448,Opal,Lak Si,13.85519,100.54736,Private room,750.0,1,2,0.03,1,365,0,Outer Zone
20949232,Island Resort Ramindra,143110254,Surachai,Khan Na Yao,13.82621,100.68126,Private room,800.0,1,5,0.08,3,176,0,Middle Zone
20949873,Private 1bed 1bath ekamai 12,9496257,Ryn,Vadhana,13.73071,100.59332,Private room,899.0,3,0,0.0,1,89,0,Inner Zone
20225881,City center luxury 3 bedroom sky train,46224081,Orranart,Bang Rak,13.72473,100.53038,Entire home/apt,4000.0,1,133,2.03,10,348,0,Inner Zone
20953813,Isalnd Esort Ramindra,143110254,Surachai,Khan Na Yao,13.82588,100.68167,Private room,800.0,1,5,0.09,3,176,0,Middle Zone
20627248,Abstracts Phahonyothin,147469059,หลิน,Chatu Chak,13.81744,100.56315,Private room,899.0,60,0,0.0,1,365,0,Inner Zone
20230951,5,144146993,Cheikh Ahmed,Suanluang,13.73148,100.63823,Private room,800.0,1,0,0.0,1,365,0,Middle Zone
20641381,3WOWJust Step to BTS OnNut,54134220,Kittipong,Phra Khanong,13.70396,100.60274,Entire home/apt,1212.0,1,103,1.6,3,318,0,Middle Zone
20642390,Golden Pearl Hotel Bangkok,147582982,Ganok,Phra Khanong,13.68583,100.61665,Private room,3000.0,1,0,0.0,1,90,0,Middle Zone
20646219,คลองจั่นเพลส,15449253,Kanitha,Bang Kapi,13.76903,100.65162,Private room,800.0,2,2,0.03,1,365,0,Middle Zone
20962417,Free Airport Pickup Modern style 2 Twin Beds,45740086,Kantapong,Thon buri,13.721,100.49101,Private room,1400.0,1,16,0.25,2,365,0,Inner Zone
20962899,民宿日出 バンコクの格安ゲストハウス,137996018,โอภาส,Khlong Toei,13.71666,100.57044,Private room,360.0,1,0,0.0,3,165,0,Inner Zone
20967003,Homeplace Bangkok,27142937,Penprapa,Saphan Sung,13.77898,100.69061,Entire home/apt,8000.0,3,0,0.0,2,180,0,Middle Zone
20231713,Hive Taksin,144156090,Jakaphan,Khlong San,13.72105,100.49663,Entire home/apt,772.0,30,0,0.0,1,179,0,Inner Zone
20972231,Near Donmuang International AirportEasy to travel,25995146,Joy,Lak Si,13.89032,100.57536,Entire home/apt,900.0,28,4,0.08,2,167,0,Outer Zone
20972459,Rhythm sukhumvit 3638 center of bangkok,30567753,Waan,Khlong Toei,13.72229,100.57593,Private room,1400.0,7,39,0.68,1,335,19,Inner Zone
20972755,Cozy clean with Wifi Pool Gym10 mins walktoBTS,32455266,Amy,Chom Thong,13.71316,100.46498,Entire home/apt,678.0,5,77,1.21,10,131,17,Middle Zone
20657263,Homey Studio Condo,18533867,Ping,Suanluang,13.71371,100.63223,Entire home/apt,700.0,3,31,0.63,1,0,6,Middle Zone
20238171,Fourwings residence srinakarin road,40647634,Marisa,Bang Kapi,13.75617,100.64553,Entire home/apt,1200.0,180,2,0.04,1,241,0,Middle Zone
20664765,Cozy roomBalconyGood view,143901608,Panadda,Huai Khwang,13.7881,100.57747,Private room,1150.0,1,0,0.0,1,89,0,Inner Zone
20265614,Cozy room in big city,12688360,Cherry,Khlong Toei,13.71235,100.58318,Entire home/apt,594.0,7,19,0.29,1,210,12,Inner Zone
20664929,Beautiful room Near BTS,143913967,Nathathai,Chom Thong,13.71404,100.46706,Private room,2250.0,1,0,0.0,1,179,0,Middle Zone
20666774,Uncle Joes room,147842825,Joe,Pra Wet,13.67205,100.64454,Private room,1500.0,1,0,0.0,1,90,0,Middle Zone
20973350,Private townhouse house A near BTS EkkamaiE7,25916094,Tongpong,Vadhana,13.71875,100.58933,Entire home/apt,2850.0,2,163,2.56,5,324,15,Inner Zone
20975801,Daneehostel,150929956,น.ส.ดาณี,Sathon,13.71747,100.5217,Private room,500.0,1,0,0.0,17,180,0,Inner Zone
20269517,1BR MRT Petchburi Asok area,114794429,Travis,Ratchathewi,13.74836,100.56199,Entire home/apt,1095.0,180,1,0.02,1,180,0,Inner Zone
20976893,หมู่บ้านกลางเมือง 1,46897353,Jintana,Wang Thong Lang,13.77369,100.59781,Entire home/apt,5000.0,1,0,0.0,1,365,0,Middle Zone
20272879,TipPisarn guesthouse room 3,70873439,Pradsanee,Vadhana,13.70966,100.60115,Private room,720.0,1,0,0.0,3,171,0,Inner Zone
20272933,TipPisarn guesthouse room 2,70873439,Pradsanee,Vadhana,13.70948,100.60124,Private room,720.0,1,0,0.0,3,180,0,Inner Zone
20273305,Easy cosy room 23 person near BTS DMK airport,21970931,Nui,Chatu Chak,13.84102,100.58884,Entire home/apt,643.0,1,80,1.28,22,138,16,Inner Zone
20985092,A perfect stay for big family,146084647,Sal,Khlong Toei,13.70633,100.59776,Entire home/apt,5500.0,1,55,1.23,1,54,15,Inner Zone
20668437,Homey comfy room in peaceful resort style condo,147863436,PiaS,Bang Sue,13.82976,100.53421,Private room,700.0,14,1,0.02,1,83,0,Inner Zone
20285860,Sweet Home,19315013,Sutatt,Bang Rak,13.72448,100.51835,Private room,524.0,2,227,3.48,4,321,36,Inner Zone
20307897,家庭 共管 Family Room 3Beds2Baths near MRTBTS Silom,45415593,Bo,Bang Rak,13.7262,100.53266,Entire home/apt,2000.0,14,57,0.88,10,75,5,Inner Zone
20308374,Silom Lovely anime smile BTS Saladang,42482778,Harnpon,Bang Rak,13.72705,100.53052,Entire home/apt,1286.0,1,212,3.59,15,244,68,Inner Zone
20311513,Be my guestMinburi by Proud,64608055,Pattharawan,Min Buri,13.81262,100.71419,Entire home/apt,1100.0,1,11,0.18,1,162,3,Outer Zone
20987416,Feel Like Home 4 BR Townhouse BTS ONNUT,24147370,Anupong,Khlong Toei,13.70899,100.59392,Entire home/apt,5214.0,2,147,2.31,5,136,6,Inner Zone
20313425,SkytrainWintergarten100M WifiPoolMartMall,36009950,Sunny,Thon buri,13.71654,100.47777,Entire home/apt,1300.0,2,94,1.44,11,345,16,Inner Zone
20316037,Cozy 1BR NEW Condo 1min from BTS WiFi 4KAndroidTV,24705774,Sommawan,Chom Thong,13.7131,100.46759,Entire home/apt,1476.0,7,21,0.33,1,334,2,Middle Zone
20989034,Elements Condo Srinakarin,52227896,Rukchai,Pra Wet,13.69436,100.64475,Private room,3000.0,30,0,0.0,1,173,0,Middle Zone
20989389,Thai Lanna Style House in BangkokWifiBreakfast,151067409,Thida,Lat Phrao,13.81087,100.61051,Entire home/apt,5900.0,1,0,0.0,1,179,0,Middle Zone
20316842,Big room2 king bedbig balcony private garden,91934777,Vichak,Huai Khwang,13.76921,100.58103,Private room,3785.0,1,41,0.63,25,207,0,Inner Zone
20669265,HOB 202,81593345,Chanchai,Bang Khae,13.74225,100.36473,Private room,2500.0,3,2,0.03,3,344,0,Middle Zone
20320592,Bangkok Single family home,18448993,Prakai,Wang Thong Lang,13.7692,100.61338,Entire home/apt,450.0,1,0,0.0,1,179,0,Middle Zone
20672750,Aspace Sukhumvit 77,38506657,Jenisara,Suanluang,13.71092,100.63404,Private room,850.0,1,0,0.0,3,173,0,Middle Zone
20675194,Free pickup Stunning View of Bangkok,45975817,Nivit,Bang Kapi,13.76369,100.64917,Entire home/apt,1000.0,1,22,0.35,4,364,0,Middle Zone
20680188,Infinity Condo,147988318,Jonathan,Bang Rak,13.72325,100.52061,Private room,7000.0,30,0,0.0,3,365,0,Inner Zone
20682913,Couple Capsule LAF Hotel BTS Aree,130628132,Laf,Phaya Thai,13.7779,100.54254,Shared room,700.0,1,2,0.03,3,176,0,Inner Zone
20689007,Ideo Q,147988318,Jonathan,Phaya Thai,13.7831,100.54633,Private room,3000.0,30,0,0.0,3,365,0,Inner Zone
20689364,X9Hostel,106091548,Chalat,Huai Khwang,13.75437,100.56711,Private room,4400.0,1,0,0.0,2,180,0,Inner Zone
20999170,Sweet Home,113377976,สมศักดิ์,Nong Khaem,13.71104,100.35679,Private room,658.0,1,0,0.0,1,179,0,Outer Zone
21001122,Level 1 Wewash FreeWifi FAN DMK Airport,151197094,Sirima,Lak Si,13.89665,100.58244,Entire home/apt,360.0,1,6,0.13,2,364,0,Outer Zone
21001151,SelfcheckinSilom3MinstoBTSsuperspeedwifiPantry,39878043,Yimmy,Bang Rak,13.72125,100.52177,Entire home/apt,1153.0,1,132,2.07,5,338,31,Inner Zone
21002835,Stay Monomer the ideal location Twin share bath,56782854,Off,Ratchathewi,13.7522,100.53026,Private room,1390.0,1,4,0.07,24,363,0,Inner Zone
21014424,2 Bedrooms Heritage Shophouse Yaowaraj Bkk3132,28447831,Dr. Piyamas,Samphanthawong,13.7369,100.51453,Hotel room,2900.0,1,3,0.05,11,320,0,Inner Zone
21016508,Luxury room Sukhumvit 1 min BTS Ekkamai shopping,120455789,Manenatta,Khlong Toei,13.71901,100.58405,Entire home/apt,1100.0,360,19,0.3,3,358,0,Inner Zone
21016575,Movenpick Residences,79022048,Piyasan,Vadhana,13.74151,100.58774,Private room,1150.0,1,1,0.94,3,365,1,Inner Zone
21017022,家庭 共管 Family Room 3Beds2Baths near MRTBTS 2,45415593,Bo,Bang Rak,13.72435,100.53124,Entire home/apt,2500.0,14,0,0.0,10,290,0,Inner Zone
20322078,home near Asiatique the River Front,117010266,Nongnuch,Bang Kho laen,13.69594,100.49205,Entire home/apt,866.0,1,9,0.15,1,35,0,Inner Zone
21018982,Quiet Studio near Major Ratchayothin,132592645,Sitthi,Chatu Chak,13.83324,100.56889,Entire home/apt,400.0,30,0,0.0,1,84,0,Inner Zone
20698276,Artemis Condo near BTS Onnut,41598889,Anucha,Suanluang,13.71175,100.60525,Entire home/apt,814.0,3,22,0.34,6,320,2,Middle Zone
20336542,曼谷新唐人街地铁汇狂站出口5分钟 最大火车夜市 代购按摩街 大型BC超市 建兴酒家 华人中文服务民宿,105689479,Taosiam,Huai Khwang,13.77903,100.5796,Entire home/apt,720.0,1,54,0.83,34,102,0,Inner Zone
20336576,曼谷地铁汇狂站5分钟 曼谷最大火车夜市 代购按摩街 暹罗天使剧场 建兴酒家 华人中文必住民宿6,105689479,Taosiam,Huai Khwang,13.77911,100.57544,Entire home/apt,700.0,1,120,1.89,34,102,0,Inner Zone
20339602,The Supara 1BR Twin beds,8807437,Oillie,Bangkok Yai,13.74254,100.47208,Entire home/apt,1100.0,1,0,0.0,11,353,0,Inner Zone
21021749,EntireHouseMRTSamyanSiamStreetfoodRailway Stn,10211986,Napa,Parthum Wan,13.73625,100.52193,Entire home/apt,1779.0,2,214,3.34,3,140,31,Inner Zone
20347136,Happy Room in the City Center of Bangkok,126765393,Alfred,Vadhana,13.74748,100.55733,Entire home/apt,1305.0,28,17,0.26,1,60,0,Inner Zone
21030192,ให้เช่าFor Rent Mestyle Condo,111659682,Krittiyawadee,Bang Na,13.67092,100.63464,Private room,800.0,1,12,0.2,1,86,2,Middle Zone
21030659,Iconsiam 900m Infinity Sky pool Gym 300mBTS S7,21393261,SiamLife,Khlong San,13.72078,100.50722,Entire home/apt,1300.0,30,2,0.03,17,227,0,Inner Zone
21030979,Stay Monomer the ideal location Group Room,56782854,Off,Ratchathewi,13.75175,100.53029,Private room,3500.0,1,3,0.05,24,357,0,Inner Zone
21031455,Stay Monomer the ideal location Twin share bath,56782854,Off,Ratchathewi,13.75398,100.53177,Private room,1390.0,1,2,0.29,24,357,2,Inner Zone
21031681,Stay Monomer the ideal location Deluxe Room,56782854,Off,Ratchathewi,13.75353,100.53011,Private room,1829.0,1,2,0.03,24,120,0,Inner Zone
21031995,Stay Monomer the ideal location Quad Room,56782854,Off,Ratchathewi,13.75197,100.53195,Private room,1200.0,1,3,0.06,24,302,1,Inner Zone
21033033,Iconsiam 800m BTS station 180m with swimmingPool,21393261,SiamLife,Khlong San,13.72184,100.50466,Entire home/apt,1000.0,14,3,0.05,17,208,0,Inner Zone
21034738,Urban GardenHome 175sqm 4BR4BA 3Mins toSurasak BTS,39878043,Yimmy,Bang Rak,13.72126,100.52158,Entire home/apt,5091.0,3,4,0.07,5,347,1,Inner Zone
21034869,Stay Monomer the Ideal location Double Room,56782854,Off,Ratchathewi,13.75256,100.53226,Private room,1800.0,1,3,0.05,24,120,0,Inner Zone
20700353,2 bedroomspool viewnext to BTS Bangwa station,68171464,Kittinan,Phasi Charoen,13.72179,100.4592,Entire home/apt,1190.0,30,5,0.08,1,327,1,Middle Zone
20368910,TWO Stunning Bedroom EnSuite,145286178,Pok,Samphanthawong,13.73782,100.51135,Hotel room,7957.0,1,0,0.0,4,364,0,Inner Zone
20700435,New 1 BR 5 min MRT Rama9 Mall Airport link中文可,22333530,Candy & Kevin,Huai Khwang,13.75589,100.56565,Entire home/apt,950.0,30,24,0.43,1,333,5,Inner Zone
21044856,Riverside Thai chic wooden house Superior Studio,150208988,Chann,Bangkok Noi,13.76216,100.48594,Private room,6000.0,1,4,0.08,11,362,0,Inner Zone
21044867,Riverside Thai chic wooden house Superior Studio,150208988,Chann,Bangkok Noi,13.76169,100.48839,Entire home/apt,6000.0,1,0,0.0,11,362,0,Inner Zone
21044870,Riverside Thai chic wooden house Deluxe Studio,150208988,Chann,Bangkok Noi,13.76277,100.48825,Entire home/apt,3965.0,1,2,0.05,11,358,1,Inner Zone
21044871,CHANN BangkokNoi Deluxe Studio,150208988,Chann,Bangkok Noi,13.76225,100.48639,Private room,8000.0,1,0,0.0,11,362,0,Inner Zone
21044873,Riverside Thai chic wooden house Deluxe Studio,150208988,Chann,Bangkok Noi,13.76214,100.48832,Entire home/apt,8000.0,1,0,0.0,11,361,0,Inner Zone
21044877,Riverside Thai chic wooden house Junior Suite,150208988,Chann,Bangkok Noi,13.76287,100.48642,Entire home/apt,12000.0,1,0,0.0,11,174,0,Inner Zone
21044880,Riverside Thai chic wooden house Riverfront Suite,150208988,Chann,Bangkok Noi,13.76238,100.4864,Private room,10400.0,1,0,0.0,11,361,0,Inner Zone
21045033,Studio at LUXX XL Langsuan 30 of 30,68154488,Dusadee,Parthum Wan,13.73493,100.54118,Hotel room,3199.0,1,13,0.21,62,353,0,Inner Zone
21045036,Studio at LUXX XL Langsuan 29 of 30,68154488,Dusadee,Parthum Wan,13.73501,100.54317,Hotel room,3199.0,1,1,0.02,62,353,0,Inner Zone
21045044,Studio L corner at LUXX XL Langsuan 2 of 4,68154488,Dusadee,Parthum Wan,13.73675,100.54167,Hotel room,3982.0,1,2,0.04,62,351,0,Inner Zone
21045056,Studio at LUXX XL Langsuan 12 of 30,68154488,Dusadee,Parthum Wan,13.73452,100.54294,Hotel room,3199.0,1,4,0.07,62,354,2,Inner Zone
21045059,Studio at LUXX XL Langsuan 3 of 30,68154488,Dusadee,Parthum Wan,13.73452,100.54081,Hotel room,2546.0,1,2,0.04,62,359,1,Inner Zone
21045065,Studio at LUXX XL Langsuan 28 of 30,68154488,Dusadee,Parthum Wan,13.73464,100.54096,Hotel room,3199.0,1,2,0.03,62,353,0,Inner Zone
21045066,Studio with Zen garden view 30sqm LUXX Silom,68154488,Dusadee,Bang Rak,13.72633,100.52531,Hotel room,1777.0,1,0,0.0,62,271,0,Inner Zone
21045071,1 bedroom with Zen garden view 44sqm LUXX Silom,68154488,Dusadee,Bang Rak,13.72633,100.52531,Hotel room,2222.0,1,2,0.03,62,57,0,Inner Zone
21045074,1 bedroom with Zen garden view 44sqm LUXX Silom,68154488,Dusadee,Bang Rak,13.7259,100.52634,Hotel room,2222.0,1,2,0.03,62,57,0,Inner Zone
21045091,1 br Suite corner at LUXX XL Langsuan 3 of 4,68154488,Dusadee,Parthum Wan,13.73662,100.54233,Hotel room,4915.0,1,1,0.02,62,356,0,Inner Zone
21045093,Boutique Suite With Living Area in LUXX XL Langsuan Hotel,68154488,Dusadee,Parthum Wan,13.73571,100.54198,Private room,5008.0,1,23,0.5,62,351,11,Inner Zone
21045103,1 br Suite at LUXX XL Langsuan 6 of 8,68154488,Dusadee,Bang Rak,13.73201,100.52824,Private room,4915.0,1,1,0.02,62,349,0,Inner Zone
21045104,1 br Suite at LUXX XL Langsuan 8 of 8,68154488,Dusadee,Parthum Wan,13.7352,100.54094,Hotel room,4915.0,1,4,0.07,62,349,1,Inner Zone
21045107,1 br Suite at LUXX XL Langsuan 7 of 8,68154488,Dusadee,Parthum Wan,13.73452,100.54084,Hotel room,4915.0,1,1,0.02,62,349,0,Inner Zone
21045109,Head Into Bangkok From a Chic Home,68154488,Dusadee,Parthum Wan,13.73571,100.54198,Private room,7691.0,1,17,0.28,62,332,11,Inner Zone
21045130,Studio at LUXX XL Langsuan 11 of 30,68154488,Dusadee,Bang Rak,13.73002,100.52998,Private room,3199.0,1,1,0.02,62,356,0,Inner Zone
21045135,Studio at LUXX XL Langsuan 19 of 30,68154488,Dusadee,Bang Rak,13.73008,100.53029,Private room,3199.0,1,2,0.17,62,353,2,Inner Zone
21047945,Happening Area Thonglor,31702841,Pitcha,Vadhana,13.73649,100.58308,Entire home/apt,1600.0,7,8,0.15,2,172,3,Inner Zone
20370002,FOUR Gorgeous Double Bedroom in Heritage House,145286178,Pok,Samphanthawong,13.7381,100.50963,Hotel room,6241.0,1,0,0.0,4,365,0,Inner Zone
20371084,FIVE Deluxe Bedroom Suite In China Town,145286178,Pok,Samphanthawong,13.73991,100.50965,Hotel room,7489.0,1,0,0.0,4,364,0,Inner Zone
21048258,Lexury 1 Bedroom Condo Thonglo BTS,95229268,Lynn,Khlong Toei,13.72979,100.56441,Entire home/apt,1787.0,2,73,1.17,1,335,4,Inner Zone
20396566,NINE Private Deluxe Bedroom in Heritage House,145286178,Pok,Samphanthawong,13.73809,100.5095,Hotel room,6085.0,1,0,0.0,4,365,0,Inner Zone
20403043,Morris house 1,145483437,หนึ่งน้อง,Bangkok Noi,13.75567,100.47087,Private room,500.0,1,8,0.18,2,340,4,Inner Zone
21048681,Abstract Ladprao next to TESCO Ladprao,30521100,Prao,Chatu Chak,13.81701,100.56427,Entire home/apt,790.0,30,3,0.06,4,281,0,Inner Zone
21061487,Q House Condo Sathon 50m from BTS Krung Thonburi,66678995,Varisara,Khlong San,13.72051,100.50202,Entire home/apt,850.0,30,7,0.12,1,0,0,Inner Zone
20718769,Brand New Studio Near Subway,23758849,Prasopphorn,Chatu Chak,13.80538,100.57275,Private room,1200.0,30,9,0.15,1,180,0,Inner Zone
20721173,Private Condo in Great Area 2 Bedroom 中文服务,138438002,Win,Vadhana,13.73206,100.58055,Entire home/apt,3199.0,5,15,0.24,6,358,1,Inner Zone
20418242,A house and private terrace by the canal,145636538,Patcharin,Taling Chan,13.77591,100.45361,Entire home/apt,1505.0,1,9,0.16,1,357,1,Outer Zone
20723727,1MIN to MRTElegant ModernRoom in DT BKKWIFI711,49132583,Weeraphong,Din Daeng,13.79917,100.57387,Entire home/apt,1558.0,30,90,1.4,3,79,1,Inner Zone
20732314,Nice Modern twin room with breakfast nearMRT Rama9,118301712,Kreeta,Din Daeng,13.75885,100.56362,Entire home/apt,1350.0,1,0,0.0,2,179,0,Inner Zone
20740856,Comfy 2Bedrooms Near BTS Ari 24hrs checkin,52130340,Pim,Phaya Thai,13.77551,100.54438,Entire home/apt,2400.0,1,95,1.51,11,337,1,Inner Zone
21061845,Double Room No View,151753169,Jamie,Bang Rak,13.72869,100.53553,Private room,2500.0,1,2,0.03,1,91,0,Inner Zone
20425989,BTS ARI station cosy room prime location WIFI,14945937,Nongnapat,Phaya Thai,13.77813,100.54351,Private room,1214.0,3,48,0.74,1,91,9,Inner Zone
20751483,Service Apartment 5 mins to EmquartierBTS,132758342,Mo,Khlong Toei,13.72646,100.57236,Entire home/apt,1490.0,1,100,1.59,10,254,7,Inner Zone
20753327,Loft 2brs 2 showers free wifi near to SilomSathon,2129668,Wimonpak,Bang Kho laen,13.70238,100.52093,Entire home/apt,1599.0,100,1,0.02,41,364,0,Inner Zone
20428365,Private Condo in Hippiest Area 1 bedroom,138438002,Win,Vadhana,13.73265,100.58001,Entire home/apt,1699.0,5,8,0.12,6,358,2,Inner Zone
20446225,Modern Studio 1 step to MRT near Chatuchak,21970931,Nui,Bang Sue,13.81896,100.53214,Entire home/apt,700.0,5,125,1.97,22,184,27,Inner Zone
20756842,Beige Poshtels Netflix near DMK,72302266,Chattva,Don Mueang,13.91218,100.57148,Private room,675.0,1,1,0.02,7,348,0,Outer Zone
20757560,Beige Poshtels near DMK,72302266,Chattva,Don Mueang,13.91187,100.57154,Private room,1272.0,1,2,0.03,7,170,1,Outer Zone
21062654,曼谷BITEC会展中心躺看日出的高级公寓套房,147063504,Shijing,Bang Na,13.67536,100.60025,Entire home/apt,2500.0,2,4,0.07,1,363,0,Middle Zone
20450646,Huai Khwang Nest MonthlyYearly Rent Available,145974445,Chanita,Din Daeng,13.77802,100.57175,Private room,519.0,30,16,0.25,1,87,0,Inner Zone
21063464,MOTIVE 40941 Newly Open Near DMK Airport,464848,Ketwarin,Lak Si,13.89023,100.5761,Entire home/apt,1000.0,1,17,0.27,1,1,0,Outer Zone
21064298,Silom 2 Bedrooms BTSS6,10170452,Narn,Bang Rak,13.72231,100.51765,Entire home/apt,1039.0,1,107,1.68,15,199,0,Inner Zone
21065013,The Muse Haus in Asoke Sleep 4walk to BTSMRT,49539775,Max,Khlong Toei,13.72556,100.56302,Entire home/apt,2857.0,2,329,5.19,36,35,62,Inner Zone
21065403,Small House 38,151789698,Panu,Phra Khanong,13.688,100.62398,Private room,1000.0,1,0,0.0,1,365,0,Middle Zone
21068753,Bright Comfy new unit 5 min 2 BTS Mall,42599074,Arisa,Thon buri,13.7166,100.48051,Entire home/apt,650.0,14,4,0.06,5,49,0,Inner Zone
21070773,Branded new in the middle of CBD but quiet,43422352,Bhusnisa,Yan na wa,13.69569,100.54681,Private room,1900.0,3,0,0.0,2,267,0,Inner Zone
21070941,Private Suite Bath Kitchen 43TV fast WiFi,4517723,Kannicha,Phra Khanong,13.68517,100.61476,Private room,770.0,10,9,0.14,7,355,0,Middle Zone
21074706,The Equestrian Nice view 250 mtr from BTS,28831691,Dara,Phaya Thai,13.77574,100.54308,Entire home/apt,1486.0,2,152,2.39,1,173,13,Inner Zone
20762910,Superb location Brand new luxury Studio Haus 3,8044123,Cin,Parthum Wan,13.74232,100.54515,Entire home/apt,2580.0,28,113,1.76,3,0,2,Inner Zone
20767709,PhraKanong可中文溝通 Near BTS Luxury Residence,2447574,Redpro,Vadhana,13.7152,100.59476,Entire home/apt,6262.0,2,1,0.02,6,364,0,Inner Zone
20461013,Lumpini Condotown Rom KlaoSuvarnnabhumi,146066724,Somyos,Lat Krabang,13.73609,100.74654,Private room,460.0,90,0,0.0,1,364,0,Outer Zone
20767772,Private lift 100sqm Connected to BTS Ploenchit,148778423,Kriskorn,Parthum Wan,13.74271,100.54753,Entire home/apt,3000.0,30,43,0.75,1,150,1,Inner Zone
20769517,SKYWALK SkyBarInfinity Pool 中文溝通Bangkok,2447574,Redpro,Vadhana,13.71425,100.59348,Entire home/apt,6262.0,2,1,0.02,6,364,0,Inner Zone
20770090,One bedroom condominium for short and long stay located in the heart of Bangkok,143704100,Pimpan,Din Daeng,13.75716,100.5608,Entire home/apt,1500.0,2,3,0.05,1,0,0,Inner Zone
20781192,Naturbliss Boutique House,15927770,Chayanuch,Khan Na Yao,13.84508,100.65463,Private room,1890.0,1,0,0.0,5,365,0,Middle Zone
20782229,1BR50sqm4pax nearMRTDMKRatchadaChatuchakBigC,21637634,Vee,Chatu Chak,13.80464,100.56942,Entire home/apt,800.0,2,8,0.17,2,56,2,Inner Zone
20787904,Chic Waterfront Living at Chapter One,8806202,Apaporn,Rat Burana,13.67513,100.51856,Entire home/apt,990.0,7,2,0.05,1,0,1,Middle Zone
